"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01999","5","1022","73","0","2020","3","",1006,1930,1942,1937,49534760,2278967,43949,1968,"",3.42,1.82,1.82,1.78,1.14,1.44,1.30,0.63,"",155,18.2,225,13.2,131,7.2,285,17.3,10315057,26.3,571406,33.5,16711,61.4,217,12.4
"02000","1","1022","53","0","2020","3","",1,5,6,6,59117,0,0,802,"",3.52,0.34,0.41,0.41,0.21,0.00,0.00,0.54,"",0,0.0,-1,-16.7,0,0.0,1,20.0,4845,8.9,0,0.0,0,0.0,65,8.8
"02000","3","1022","53","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","1022","53","0","2020","3","",403,4793,4777,4895,89505237,31152450,467385,1428,"",0.92,0.84,0.83,0.85,0.47,1.08,0.93,0.56,"",11,2.8,-578,-10.8,-538,-10.1,-375,-7.1,-1201124,-1.3,-573331,-1.8,-10116,-2.1,116,8.8
"02013","5","1022","73","0","2020","3","",3,10,10,11,31620,25800,387,235,"",1.54,0.17,0.18,0.25,0.02,0.05,0.04,0.09,"",0,0.0,0,0.0,0,0.0,1,10.0,650,2.1,6852,36.2,103,36.3,-3,-1.3
"02016","5","1022","73","0","2020","3","",5,29,28,28,384276,138570,2079,1043,"",1.58,0.45,0.43,0.42,0.16,0.27,0.23,0.38,"",-1,-16.7,3,11.5,4,16.7,2,7.7,33222,9.5,-24220,-14.9,-390,-15.8,-23,-2.2
"02020","5","1022","73","0","2020","3","",135,2874,2864,2922,58172969,18761444,281439,1550,"",0.85,1.13,1.12,1.12,0.65,1.47,1.27,0.58,"",3,2.3,-297,-9.4,-295,-9.3,-212,-6.8,-239571,-0.4,-59502,-0.3,-1666,-0.6,126,8.8
"02050","5","1022","73","0","2020","3","N",4,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","1022","73","0","2020","3","",10,95,94,95,1695247,581843,8727,1378,"",1.26,1.14,1.09,1.39,0.64,1.24,1.05,0.54,"N",10,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02066","5","1022","73","0","2020","3","",5,23,22,22,495174,181810,2727,1706,"",1.79,1.05,0.95,1.04,0.68,1.31,1.11,0.67,"N",5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",13.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","1022","73","0","2020","3","",3,4,5,4,35550,14298,216,631,"",1.06,0.16,0.20,0.17,0.05,0.12,0.10,0.25,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","1","1022","73","0","2020","3","",1,5,6,6,59117,0,0,802,"",35.25,3.02,3.50,3.54,1.87,0.00,0.00,0.56,"",0,0.0,-1,-16.7,0,0.0,1,20.0,4845,8.9,0,0.0,0,0.0,65,8.8
"02090","5","1022","73","0","2020","3","",27,293,273,299,5519059,1911388,28684,1472,"",0.62,0.45,0.40,0.44,0.26,0.67,0.58,0.60,"",-2,-6.9,-70,-19.3,-78,-22.2,-54,-15.3,-69781,-1.2,-166638,-8.0,-2498,-8.0,263,21.8
"02100","5","1022","73","0","2020","3","",5,15,15,16,97136,96625,1450,487,"",1.68,0.84,0.85,0.98,0.25,0.97,0.82,0.28,"",0,0.0,-2,-11.8,-1,-6.2,2,14.3,-12602,-11.5,-12598,-11.5,-208,-12.5,-52,-9.6
"02110","5","1022","73","0","2020","3","",27,219,227,227,3730781,1708691,25631,1279,"",1.24,0.76,0.75,0.76,0.39,1.59,1.36,0.52,"",2,8.0,-32,-12.7,-23,-9.2,-17,-7.0,318239,9.3,188309,12.4,2677,11.7,222,21.0
"02122","5","1022","73","0","2020","3","",28,199,204,215,3121852,1340300,20146,1166,"",0.68,0.55,0.53,0.58,0.28,0.75,0.64,0.51,"",1,3.7,-23,-10.4,-19,-8.5,-6,-2.7,-33946,-1.1,62325,4.9,955,5.0,73,6.7
"02130","5","1022","73","0","2020","3","",8,62,64,67,610689,373685,5606,730,"",0.69,0.51,0.52,0.55,0.17,0.61,0.52,0.33,"",-1,-11.1,-29,-31.9,-23,-26.4,-21,-23.9,-411271,-40.2,-133490,-26.3,-2002,-26.3,-157,-17.7
"02150","5","1022","73","0","2020","3","",7,43,45,45,451901,272280,4084,784,"",0.76,0.37,0.39,0.41,0.14,0.40,0.34,0.35,"",0,0.0,-5,-10.4,-1,-2.2,-5,-10.0,4428,1.0,18444,7.3,277,7.3,67,9.3
"02164","5","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","1022","73","0","2020","3","",29,467,463,469,8015707,2869652,43046,1322,"",0.63,1.06,1.01,0.96,0.64,1.16,1.00,0.64,"",-4,-12.1,-59,-11.2,-53,-10.3,-35,-6.9,-470461,-5.5,-295026,-9.3,-4463,-9.4,55,4.3
"02180","5","1022","73","0","2020","3","N",5,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","1022","73","0","2020","3","N",4,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02188","5","1022","73","0","2020","3","",4,43,44,42,708070,196865,2952,1267,"",1.29,0.88,0.78,0.75,0.30,0.71,0.61,0.38,"",0,0.0,-3,-6.5,5,12.8,1,2.4,-114074,-13.9,15826,8.7,236,8.7,-239,-15.9
"02195","5","1022","73","0","2020","3","",5,19,17,25,150614,119962,1799,570,"",1.61,0.73,0.68,1.02,0.21,0.84,0.67,0.27,"",0,0.0,-17,-47.2,-23,-57.5,-10,-28.6,-85974,-36.3,-15121,-11.2,-227,-11.2,78,15.9
"02198","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","1022","73","0","2020","3","",8,35,35,38,367571,224528,3368,785,"",1.14,0.45,0.42,0.49,0.16,0.53,0.45,0.36,"",0,0.0,-7,-16.7,-7,-16.7,-1,-2.6,-12877,-3.4,3836,1.7,47,1.4,71,9.9
"02230","5","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02240","5","1022","73","0","2020","3","",8,17,18,17,225677,108734,1632,1002,"",1.71,0.34,0.36,0.35,0.11,0.62,0.53,0.33,"",0,0.0,-1,-5.6,-1,-5.3,-2,-10.5,-1302,-0.6,-12956,-10.6,-240,-12.8,67,7.2
"02275","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02282","5","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","1022","73","0","2020","3","",5,12,10,11,69887,46764,701,489,"",0.97,0.32,0.24,0.25,0.07,0.31,0.27,0.26,"",0,0.0,-2,-14.3,-3,-23.1,-2,-15.4,-13730,-16.4,-9905,-17.5,-158,-18.4,7,1.5
"02999","5","1022","73","0","2020","3","",57,104,109,113,2371916,1134931,17047,1679,"",3.00,3.10,3.14,3.25,1.70,4.41,3.69,0.54,"",17,42.5,0,0.0,19,21.1,18,18.9,545995,29.9,154303,15.7,1886,12.4,221,15.2
"04000","1","1022","53","0","2020","3","",2,9,9,9,108061,0,0,924,"",0.93,0.07,0.07,0.07,0.04,0.00,0.00,0.66,"",0,0.0,0,0.0,0,0.0,0,0.0,1852,1.7,0,0.0,0,0.0,16,1.8
"04000","2","1022","53","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","1022","53","0","2020","3","",47,1424,1411,1396,14782540,56660,1139,806,"",0.56,0.61,0.59,0.59,0.72,0.14,0.58,1.21,"",0,0.0,-115,-7.5,-106,-7.0,-135,-8.8,-11697,-0.1,-1861,-3.2,-313,-21.6,62,8.3
"04000","5","1022","53","0","2020","3","",4132,43222,43458,44458,980240415,20930520,391374,1725,"",1.25,0.84,0.82,0.83,0.60,0.59,0.60,0.72,"",383,10.2,-6109,-12.4,-6287,-12.6,-4378,-9.0,22537628,2.4,-16564945,-44.2,-278174,-41.5,231,15.5
"04001","3","1022","73","0","2020","3","",3,76,75,74,666209,21517,1022,683,"",10.03,5.53,5.14,5.11,6.30,18.15,86.18,1.20,"",0,0.0,-2,-2.6,-3,-3.8,-1,-1.3,33047,5.2,580,2.8,-245,-19.3,50,7.9
"04001","5","1022","73","0","2020","3","",14,65,62,64,1015986,15634,150,1228,"",1.19,0.22,0.19,0.20,0.12,0.15,0.04,0.60,"",2,16.7,1,1.6,-1,-1.6,3,4.9,-162398,-13.8,-1585,-9.2,-55,-26.8,-218,-15.1
"04003","3","1022","73","0","2020","3","",8,64,64,61,399992,10490,17,488,"",7.03,2.17,2.12,2.02,1.64,2.23,0.56,0.78,"",0,0.0,-2,-3.0,0,0.0,-6,-9.0,-17856,-4.3,1022,10.8,-5,-22.7,-1,-0.2
"04003","5","1022","73","0","2020","3","",40,354,313,307,4443400,323199,4696,1053,"",0.90,0.55,0.47,0.45,0.23,0.78,0.46,0.47,"",-1,-2.4,-41,-10.4,-83,-21.0,-68,-18.1,-273682,-5.8,-113324,-26.0,-2823,-37.5,119,12.7
"04005","3","1022","73","0","2020","3","N",3,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","5","1022","73","0","2020","3","",48,299,298,351,4305463,138637,2130,1048,"",0.72,0.28,0.27,0.31,0.15,0.18,0.14,0.52,"",5,11.6,-111,-27.1,-103,-25.7,-55,-13.5,67572,1.6,-192360,-58.1,-939,-30.6,244,30.3
"04007","3","1022","73","0","2020","3","",3,34,31,29,373962,0,0,918,"",6.25,2.80,2.50,2.38,4.36,0.00,0.00,1.71,"",0,0.0,-3,-8.1,-3,-8.8,-5,-14.7,16777,4.7,0,0.0,0,0.0,133,16.9
"04007","5","1022","73","0","2020","3","",13,66,68,78,672806,49512,1000,732,"",0.69,0.25,0.25,0.29,0.10,0.29,0.38,0.38,"",0,0.0,-32,-32.7,-29,-29.9,-13,-14.3,-126195,-15.8,-45297,-47.8,-1223,-55.0,87,13.5
"04009","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",7.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04009","5","1022","73","0","2020","3","",6,26,28,41,209605,19724,714,509,"",0.56,0.15,0.15,0.22,0.05,0.22,0.42,0.27,"",0,0.0,-29,-52.7,-29,-50.9,-11,-21.2,-86693,-29.3,-41326,-67.7,-312,-30.4,92,22.1
"04011","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",45.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","5","1022","73","0","2020","3","",8,77,77,75,1553488,13381,191,1565,"",1.16,0.72,0.72,0.69,0.64,0.20,0.13,0.90,"",1,14.3,-3,-3.8,-3,-3.8,-4,-5.1,9259,0.6,-850,-6.0,36,23.2,74,5.0
"04013","1","1022","73","0","2020","3","",1,8,8,8,75483,0,0,726,"",0.71,0.09,0.08,0.08,0.04,0.00,0.00,0.50,"",0,0.0,0,0.0,0,0.0,0,0.0,6161,8.9,0,0.0,0,0.0,59,8.8
"04013","2","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","3","1022","73","0","2020","3","",12,944,933,922,11037708,0,0,910,"",0.22,0.56,0.55,0.54,0.72,0.00,0.00,1.31,"",0,0.0,-88,-8.5,-80,-7.9,-105,-10.2,86837,0.8,0,0.0,0,0.0,87,10.6
"04013","5","1022","73","0","2020","3","",2503,34204,34518,35126,789585997,16632696,313324,1755,"",1.16,0.93,0.92,0.93,0.65,0.63,0.68,0.70,"",330,15.2,-4574,-11.8,-4328,-11.1,-3203,-8.4,55670916,7.6,-12636461,-43.2,-225306,-41.8,294,20.1
"04015","5","1022","73","0","2020","3","",51,446,425,444,5061409,140080,1570,888,"",0.66,0.47,0.44,0.46,0.23,0.20,0.12,0.50,"",11,27.5,-49,-9.9,-77,-15.3,-44,-9.0,-3547,-0.1,-170376,-54.9,-4202,-72.8,101,12.8
"04017","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",2.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","5","1022","73","0","2020","3","",28,218,206,214,2738538,75136,582,991,"",0.86,0.46,0.41,0.42,0.23,0.25,0.08,0.55,"",0,0.0,-55,-20.1,-67,-24.5,-52,-19.5,-252530,-8.4,-78115,-51.0,-1337,-69.7,141,16.6
"04019","1","1022","73","0","2020","3","",1,1,1,1,32578,0,0,2506,"",4.08,0.06,0.06,0.06,0.11,0.00,0.00,1.95,"",0,0.0,0,0.0,0,0.0,0,0.0,-4309,-11.7,0,0.0,0,0.0,-331,-11.7
"04019","5","1022","73","0","2020","3","",310,4562,4579,4720,106073601,1405928,25279,1766,"",0.82,0.69,0.68,0.69,0.55,0.36,0.40,0.80,"",27,9.5,-812,-15.1,-1046,-18.6,-599,-11.3,-2001880,-1.9,-1773860,-55.8,-26353,-51.0,238,15.6
"04021","3","1022","73","0","2020","3","",6,71,70,70,507889,2663,14,555,"",3.59,1.38,1.31,1.32,1.37,0.34,0.45,1.02,"",0,0.0,-5,-6.6,-7,-9.1,-6,-7.9,-27264,-5.1,-2164,-44.8,-10,-41.7,16,3.0
"04021","5","1022","73","0","2020","3","",61,379,367,410,5268538,155735,1854,1052,"",0.93,0.34,0.31,0.34,0.18,0.23,0.18,0.54,"",8,15.1,-202,-34.8,-223,-37.8,-157,-27.7,-25386300,-82.8,-429026,-73.4,-4663,-71.6,-3018,-74.2
"04023","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04023","5","1022","73","0","2020","3","",12,65,69,72,729779,36231,800,818,"",0.54,0.29,0.29,0.31,0.11,0.28,0.22,0.37,"",1,9.1,-12,-15.6,-8,-10.4,-4,-5.3,89301,13.9,-36778,-50.4,244,43.9,175,27.2
"04025","3","1022","73","0","2020","3","",5,112,112,108,899634,20843,85,625,"",1.70,2.10,2.06,2.00,2.50,2.06,1.87,1.22,"",0,0.0,0,0.0,-1,-0.9,-7,-6.1,33327,3.8,1926,10.2,-51,-37.5,37,6.3
"04025","5","1022","73","0","2020","3","",79,431,436,479,4925900,220990,3355,845,"",0.68,0.37,0.36,0.40,0.17,0.25,0.22,0.46,"",8,11.3,-91,-17.4,-81,-15.7,-24,-4.8,-485279,-9.0,-273509,-55.3,-739,-18.1,35,4.3
"04027","5","1022","73","0","2020","3","",32,313,309,340,3783744,93670,1714,908,"",0.50,0.30,0.28,0.30,0.14,0.13,0.05,0.48,"",0,0.0,-131,-29.5,-131,-29.8,-87,-20.4,-529187,-12.3,-206595,-68.8,-4546,-72.6,149,19.6
"04999","5","1022","73","0","2020","3","",927,1717,1703,1737,49872161,1609967,34015,2232,"",3.78,2.99,2.90,2.95,1.70,2.82,2.30,0.58,"",-9,-1.0,32,1.9,-78,-4.4,-60,-3.3,-3991729,-7.4,-565483,-26.0,-5956,-14.9,-130,-5.5
"05000","1","1022","53","0","2020","3","",2,36,36,37,594215,0,0,1258,"",1.72,0.65,0.64,0.65,0.72,0.00,0.00,1.10,"",0,0.0,-4,-10.0,-4,-10.0,0,0.0,-116112,-16.3,0,0.0,0,0.0,-143,-10.2
"05000","2","1022","53","0","2020","3","",3,315,311,321,4578521,0,0,1116,"",1.05,6.26,6.10,6.29,9.02,0.00,0.00,1.45,"",0,0.0,0,0.0,-22,-6.6,8,2.6,-117719,-2.5,0,0.0,0,0.0,-12,-1.1
"05000","3","1022","53","0","2020","3","",77,1214,1225,1233,7800816,281619,1216,490,"",1.69,1.23,1.22,1.23,1.11,1.70,1.83,0.90,"",0,0.0,-128,-9.5,-110,-8.2,-78,-5.9,-256531,-3.2,-290097,-50.7,-2431,-66.7,24,5.2
"05000","5","1022","53","0","2020","3","",1549,11074,11006,11082,186820580,4986952,78566,1300,"",0.87,0.51,0.50,0.49,0.33,0.34,0.36,0.66,"",241,18.4,171,1.6,91,0.8,235,2.2,23423024,14.3,-5601759,-52.9,-99847,-56.0,146,12.7
"05001","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","5","1022","73","0","2020","3","",10,34,33,35,366589,25637,507,829,"",0.46,0.18,0.17,0.18,0.08,0.20,0.23,0.48,"",0,0.0,-12,-26.1,-14,-29.8,-11,-23.9,-120621,-24.8,-17450,-40.5,11,2.2,20,2.5
"05003","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",7.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05003","5","1022","73","0","2020","3","",5,29,31,30,245565,10434,55,630,"",0.46,0.28,0.28,0.27,0.10,0.14,0.03,0.35,"",0,0.0,-7,-19.4,-7,-18.4,-7,-18.9,-44803,-15.4,-27314,-72.4,-337,-86.0,26,4.3
"05005","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","5","1022","73","0","2020","3","",21,144,144,146,1834583,46678,682,975,"",0.89,0.53,0.51,0.51,0.32,0.25,0.27,0.62,"",-1,-4.5,-23,-13.8,-22,-13.3,-15,-9.3,-100372,-5.2,-86186,-64.9,-923,-57.5,71,7.9
"05007","3","1022","73","0","2020","3","",4,92,97,99,726795,0,0,582,"",1.16,0.88,0.93,0.94,0.81,0.00,0.00,0.89,"",0,0.0,-22,-19.3,-18,-15.7,-6,-5.7,662,0.1,0,0.0,0,0.0,80,15.9
"05007","5","1022","73","0","2020","3","",104,922,866,898,17331962,427658,10169,1489,"",0.77,0.40,0.37,0.38,0.24,0.24,0.46,0.63,"",24,30.0,-32,-3.4,-97,-10.1,-65,-6.7,2813365,19.4,-584119,-57.7,-10085,-49.8,326,28.0
"05009","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","5","1022","73","0","2020","3","",14,271,267,269,3209688,52545,360,918,"",0.76,1.11,1.06,1.03,0.56,0.33,0.18,0.52,"",0,0.0,6,2.3,1,0.4,9,3.5,-86486,-2.6,-94894,-64.4,-2369,-86.8,-44,-4.6
"05011","5","1022","73","0","2020","3","",3,24,25,26,188578,26015,649,580,"",0.46,0.37,0.38,0.38,0.14,0.69,0.80,0.37,"",0,0.0,-2,-7.7,-2,-7.4,-2,-7.1,-7068,-3.6,-33688,-56.4,-958,-59.6,23,4.1
"05013","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",19.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05013","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","5","1022","73","0","2020","3","",9,63,65,64,940476,36557,120,1130,"",0.60,0.32,0.31,0.31,0.25,0.25,0.04,0.78,"",-1,-10.0,-1,-1.6,-1,-1.5,-1,-1.5,214491,29.5,-38090,-51.0,-229,-65.6,271,31.5
"05017","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05019","5","1022","73","0","2020","3","N",3,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05021","5","1022","73","0","2020","3","",7,24,24,24,193794,13269,132,621,"",1.01,0.43,0.41,0.41,0.17,0.33,0.11,0.41,"",1,16.7,2,9.1,2,9.1,1,4.3,-11446,-5.6,-7359,-35.7,35,36.1,-86,-12.2
"05023","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05023","5","1022","73","0","2020","3","",11,45,46,46,475940,56844,1752,802,"",0.88,0.39,0.39,0.38,0.21,0.59,1.15,0.54,"",0,0.0,-13,-22.4,-13,-22.0,-12,-20.7,-76456,-13.8,-47431,-45.5,-1241,-41.5,74,10.2
"05025","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",15.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05025","5","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",2.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","5","1022","73","0","2020","3","",6,25,24,26,278755,16272,49,858,"",0.46,0.18,0.16,0.18,0.09,0.20,0.04,0.53,"",0,0.0,-5,-16.7,-6,-20.0,-4,-13.3,-53564,-16.1,-6666,-29.1,-144,-74.6,6,0.7
"05029","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05029","5","1022","73","0","2020","3","",3,15,11,9,47723,6900,20,315,"",0.30,0.12,0.09,0.07,0.02,0.09,0.02,0.18,"",0,0.0,2,15.4,-2,-15.4,-3,-25.0,-3112,-6.1,-4001,-36.7,-27,-57.4,6,1.9
"05031","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05031","5","1022","73","0","2020","3","",22,327,319,336,4799004,157275,2079,1128,"",0.40,0.36,0.34,0.35,0.21,0.24,0.21,0.61,"",2,10.0,-54,-14.2,-61,-16.1,-47,-12.3,273800,6.1,-259765,-62.3,-2243,-51.9,215,23.5
"05033","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05033","5","1022","73","0","2020","3","",11,34,32,32,432190,3797,25,1018,"",0.45,0.10,0.09,0.09,0.06,0.02,0.01,0.63,"",0,0.0,-17,-33.3,-17,-34.7,-12,-27.3,-20980,-4.6,-47743,-92.6,-1125,-97.8,292,40.2
"05035","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05035","5","1022","73","0","2020","3","",4,28,27,26,409465,18967,478,1167,"",0.18,0.10,0.10,0.09,0.07,0.08,0.12,0.71,"",0,0.0,-11,-28.2,-11,-28.9,-12,-31.6,-14864,-3.5,-14048,-42.6,322,206.4,316,37.1
"05037","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05037","5","1022","73","0","2020","3","",6,31,30,34,272588,16669,99,662,"",0.65,0.37,0.34,0.38,0.16,0.30,0.10,0.45,"",0,0.0,-9,-22.5,-10,-25.0,-7,-17.1,1792,0.7,-11379,-40.6,-42,-29.8,146,28.3
"05039","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",8.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05039","5","1022","73","0","2020","3","",3,16,16,16,128378,6159,19,617,"",0.68,0.32,0.31,0.31,0.13,0.17,0.03,0.42,"",0,0.0,1,6.7,1,6.7,1,6.7,-19380,-13.1,-9608,-60.9,-96,-83.5,-141,-18.6
"05041","5","1022","73","0","2020","3","",5,23,22,20,281132,5101,24,998,"",0.52,0.29,0.26,0.24,0.16,0.12,0.04,0.61,"",1,25.0,6,35.3,4,22.2,-5,-20.0,48223,20.7,-36393,-87.7,-1257,-98.1,102,11.4
"05043","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05043","5","1022","73","0","2020","3","",5,31,28,34,278698,32183,765,692,"",0.48,0.28,0.24,0.29,0.12,0.43,0.68,0.45,"",-1,-16.7,-16,-34.0,-20,-41.7,0,0.0,-252270,-47.5,-46797,-59.3,87,12.8,-258,-27.2
"05045","2","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",10.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05045","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
